event_type,gbtt_timestamp,original_loc_stanox,planned_timestamp,timetable_variation,original_loc_timestamp,current_train_id,delay_monitoring_point,next_report_run_time,reporting_stanox,actual_timestamp,correction_ind,event_source,train_file_address,platform,division_code,train_terminated,train_id,offroute_ind,variation_status,train_service_code,toc_id,loc_stanox,auto_expected,direction_ind,route,planned_event_type,next_report_stanox,line_ind
ARRIVAL,,,2024-03-24 01:13:30,4,,,false,4,00000,2024-03-24 01:09:00,false,AUTOMATIC,,,84,false,875C831024,false,EARLY,24676004,84,87097,true,,,ARRIVAL,87093,
ARRIVAL,,,2024-03-24 01:19:00,1,,,true,1,63633,2024-03-24 01:18:00,false,AUTOMATIC,,,88,false,875V86M024,false,EARLY,22788002,88,63633,true,,,ARRIVAL,63629,
DEPARTURE,,,,0,,,false,,,2024-03-24 01:11:00,false,AUTOMATIC,,,28,false,575D86M024,true,OFF ROUTE,22270000,28,57403,,,,DEPARTURE,,
ARRIVAL,,,,0,,,false,,,2024-03-24 01:22:00,false,AUTOMATIC,,,84,false,875Y37M124,true,OFF ROUTE,24676004,84,87214,,,,ARRIVAL,,
ARRIVAL,,,,0,,,false,,,2024-03-24 05:52:00,false,AUTOMATIC,,,84,false,875D061524,true,OFF ROUTE,24676004,84,87152,,,,ARRIVAL,,
ARRIVAL,,,2024-03-24 01:27:00,1,,,false,1,00000,2024-03-24 01:26:00,false,AUTOMATIC,,,80,false,885K72M124,false,EARLY,24653005,80,88411,true,,,ARRIVAL,88447,
ARRIVAL,,,2024-03-24 01:28:30,1,,,false,1,00000,2024-03-24 01:27:00,false,AUTOMATIC,,,84,false,871B01M124,false,EARLY,24620204,84,87271,true,,,ARRIVAL,87169,
ARRIVAL,,,2024-03-24 01:49:30,2,,,false,2,00000,2024-03-24 01:47:00,false,AUTOMATIC,,,80,false,895W79M124,false,EARLY,24605004,80,89441,true,,,ARRIVAL,89428,
ARRIVAL,,,2024-03-24 02:45:00,1,,,true,1,87134,2024-03-24 02:46:00,false,AUTOMATIC,,,84,false,875K79M224,false,LATE,24676004,84,87134,true,,,ARRIVAL,87151,
ARRIVAL,,,2024-03-24 05:16:30,16,,,true,1,87801,2024-03-24 05:32:00,false,AUTOMATIC,,,88,false,875Z052524,false,LATE,22788002,88,87801,true,,,ARRIVAL,87901,
DEPARTURE,,,,0,,,false,,,2024-03-24 06:13:00,false,AUTOMATIC,,,33,false,732Y01M524,true,OFF ROUTE,21381202,33,73255,,,,DEPARTURE,,
DEPARTURE,,,,0,,,false,,,2024-03-24 06:41:00,false,AUTOMATIC,,,33,false,745P161624,true,OFF ROUTE,21381008,33,73255,,,,DEPARTURE,,
ARRIVAL,2024-03-24 07:36:00,,2024-03-24 07:36:00,169,,,false,,00000,2024-03-24 04:47:00,false,MANUAL,IA0,,42,true,646J391B24,false,EARLY,53693803,42,64238,,,,ARRIVAL,,
ARRIVAL,,,2024-03-24 06:31:00,1,,,true,1,52226,2024-03-24 06:30:00,false,AUTOMATIC,,,21,false,525B201624,false,EARLY,21916400,21,52226,true,,,ARRIVAL,52701,
ARRIVAL,,,2024-03-24 06:40:30,1,,,true,1,87203,2024-03-24 06:41:00,false,AUTOMATIC,,,88,false,875L11M624,false,LATE,24788005,88,87203,true,,,ARRIVAL,87199,
ARRIVAL,,,2024-03-24 06:46:00,2,,,true,1,87637,2024-03-24 06:48:00,false,AUTOMATIC,,,88,false,871D10M624,false,LATE,24969000,88,87637,true,,,ARRIVAL,87700,
ARRIVAL,,,2024-03-24 07:02:00,1,,,true,1,87222,2024-03-24 07:03:00,false,AUTOMATIC,,,88,false,871A89M524,false,LATE,24747000,88,87222,true,,,ARRIVAL,87219,
ARRIVAL,,,2024-03-24 06:53:00,1,,,true,1,52226,2024-03-24 06:54:00,false,AUTOMATIC,,,21,false,521B18M624,false,LATE,21911000,21,52226,true,,,ARRIVAL,52203,
ARRIVAL,,,2024-03-24 06:58:30,0,,,true,1,87603,2024-03-24 06:58:00,false,AUTOMATIC,,,88,false,875F07M624,false,ON TIME,24788005,88,87603,true,,,ARRIVAL,87602,
ARRIVAL,,,2024-03-24 07:01:30,1,,,true,1,47412,2024-03-24 07:00:00,false,AUTOMATIC,,,21,false,521B14M624,false,EARLY,21911000,21,47412,true,,,ARRIVAL,47342,
ARRIVAL,,,2024-03-24 07:39:30,0,,,false,1,00000,2024-03-24 07:39:00,false,AUTOMATIC,,,74,false,702H11MA24,false,ON TIME,25211004,74,73505,true,,,ARRIVAL,73503,
ARRIVAL,,,2024-03-24 07:08:00,0,,,false,1,00000,2024-03-24 07:08:00,false,AUTOMATIC,,,25,false,742P11M624,false,ON TIME,25506005,25,73799,true,,,ARRIVAL,73775,
ARRIVAL,,,2024-03-24 07:05:30,5,,,true,1,86321,2024-03-24 07:10:00,false,AUTOMATIC,,,88,false,865S11M624,false,LATE,24788005,88,86321,true,,,ARRIVAL,86313,
ARRIVAL,,,2024-03-24 07:15:00,3,,,true,3,87685,2024-03-24 07:12:00,false,AUTOMATIC,,,84,false,875D121624,false,EARLY,24676004,84,87685,true,,,ARRIVAL,87681,
ARRIVAL,,,2024-03-24 07:25:00,2,,,true,2,87801,2024-03-24 07:23:00,false,AUTOMATIC,,,88,false,871D14MA24,false,EARLY,24969000,88,87801,true,,,ARRIVAL,87901,
ARRIVAL,,,2024-03-24 07:37:00,0,,,false,1,00000,2024-03-24 07:37:00,false,AUTOMATIC,,,25,false,871V35M624,false,ON TIME,25521007,25,87002,true,,,ARRIVAL,74234,
ARRIVAL,,,2024-03-24 07:41:00,2,,,true,2,52226,2024-03-24 07:39:00,false,AUTOMATIC,,,21,false,525H12MC24,false,EARLY,21916400,21,52226,true,,,ARRIVAL,52701,
ARRIVAL,,,2024-03-24 07:45:30,3,,,false,3,00000,2024-03-24 07:42:00,false,AUTOMATIC,,,80,false,885F261A24,false,EARLY,24653005,80,88402,true,,,ARRIVAL,88401,
ARRIVAL,,,2024-03-24 07:42:30,0,,,true,1,52701,2024-03-24 07:42:00,false,AUTOMATIC,,,21,false,525H12MC24,false,ON TIME,21916400,21,52701,true,,,ARRIVAL,52739,
ARRIVAL,,,2024-03-24 08:04:30,9,,,false,9,00000,2024-03-24 07:55:00,false,AUTOMATIC,,,23,false,365O90MB24,false,EARLY,12974820,23,36170,true,,,ARRIVAL,36056,
ARRIVAL,,,2024-03-24 07:49:30,0,,,true,1,87568,2024-03-24 07:49:00,false,AUTOMATIC,,,30,false,875E11MA24,false,ON TIME,22216001,30,87568,true,,,ARRIVAL,52088,
ARRIVAL,,,,0,,,false,,,2024-03-24 07:58:00,false,AUTOMATIC,,,86,false,731Y32MB24,true,OFF ROUTE,25905000,86,73253,,,,ARRIVAL,,
ARRIVAL,,,2024-03-24 07:57:00,1,,,false,1,00000,2024-03-24 07:58:00,false,AUTOMATIC,,,33,false,742Y23MB24,false,LATE,21381001,33,73799,true,,,ARRIVAL,73775,
ARRIVAL,,,2024-03-24 08:02:30,4,,,true,4,51722,2024-03-24 07:58:00,false,AUTOMATIC,,,21,false,521B24MB24,false,EARLY,21911000,21,51722,true,,,ARRIVAL,51720,
ARRIVAL,,,2024-03-24 07:59:00,0,,,true,1,87643,2024-03-24 07:59:00,false,AUTOMATIC,,,88,false,879T94M624,false,ON TIME,22721000,88,87643,true,,,ARRIVAL,87626,
ARRIVAL,,,,0,,,false,,,2024-03-24 08:05:00,false,AUTOMATIC,,,84,false,861L18M624,true,OFF ROUTE,24623104,84,87214,,,,ARRIVAL,,
ARRIVAL,,,2024-03-24 08:19:00,3,,,true,3,54103,2024-03-24 08:16:00,false,AUTOMATIC,,,61,false,545N09MB24,false,EARLY,21704001,61,54103,true,,,ARRIVAL,53309,
ARRIVAL,,,2024-03-24 08:20:00,3,,,true,3,87701,2024-03-24 08:17:00,false,AUTOMATIC,,,88,false,871D22MC24,false,EARLY,24969000,88,87701,true,,,ARRIVAL,87704,
ARRIVAL,,,2024-03-24 08:18:00,1,,,false,1,00000,2024-03-24 08:17:00,false,AUTOMATIC,,,30,false,883E12MC24,false,EARLY,22216001,30,52078,true,,,ARRIVAL,52074,
DEPARTURE,,,,0,,,false,,,2024-03-24 08:16:00,false,AUTOMATIC,,,84,false,861L18M624,true,OFF ROUTE,24623104,84,87214,,,,DEPARTURE,,
DEPARTURE,,,2024-03-24 01:10:00,0,,,true,2,52226,2024-03-24 01:10:00,false,AUTOMATIC,,12,21,false,525M64M024,false,ON TIME,21916400,21,52226,true,DOWN,DOWN,DEPARTURE,52203,T
DEPARTURE,2024-03-24 01:01:00,,2024-03-24 01:01:30,7,,,false,5,00000,2024-03-24 01:08:00,false,AUTOMATIC,, 1,80,false,631J76M923,false,LATE,24647004,80,89474,true,UP,UP,DEPARTURE,89475,1
DEPARTURE,2024-03-24 01:09:00,,2024-03-24 01:09:30,0,,,true,4,51305,2024-03-24 01:09:00,false,AUTOMATIC,, 2,79,false,522B78M024,false,ON TIME,21936004,79,51305,true,DOWN,DOWN,DEPARTURE,51301,D
ARRIVAL,2024-03-24 01:10:00,,2024-03-24 01:10:00,0,,,false,1,00000,2024-03-24 01:10:00,false,AUTOMATIC,, 2,84,false,872K77M024,false,ON TIME,24671405,84,87163,true,DOWN,DOWN,ARRIVAL,87161,
ARRIVAL,2024-03-24 01:17:00,,2024-03-24 01:16:30,6,,,false,7,00000,2024-03-24 01:10:00,false,AUTOMATIC,, 2,84,false,872S821024,false,EARLY,24671205,84,87216,true,UP,UP,ARRIVAL,87215,
ARRIVAL,,,2024-03-24 01:11:30,1,,,true,1,87249,2024-03-24 01:10:00,false,AUTOMATIC,,,88,false,629W211024,false,EARLY,22720000,88,87249,true,,,ARRIVAL,87611,
DEPARTURE,2024-03-24 01:15:00,,2024-03-24 01:15:00,6,,,true,1,53223,2024-03-24 01:09:00,false,AUTOMATIC,, 4,88,false,535E921124,false,EARLY,21788001,88,53223,true,UP,UP,DEPARTURE,53227,H
DEPARTURE,,,2024-03-24 01:16:30,6,,,false,1,00000,2024-03-24 01:10:00,false,AUTOMATIC,,,88,false,535E921124,false,EARLY,21788001,88,53227,true,UP,UP,DEPARTURE,53234,H
ARRIVAL,,,,0,,,false,,,2024-03-24 01:13:00,false,AUTOMATIC,,,84,false,875H86M124,true,OFF ROUTE,24676004,84,87157,,,,ARRIVAL,,
DEPARTURE,,,2024-03-24 01:11:30,2,,,false,4,00000,2024-03-24 01:09:00,false,AUTOMATIC,,,84,false,871B81M024,false,EARLY,24620204,84,86080,true,DOWN,DOWN,DEPARTURE,86083,
ARRIVAL,2024-03-24 01:09:00,,2024-03-24 01:09:00,2,,,true,,51001,2024-03-24 01:11:00,false,AUTOMATIC,, 3,79,true,522B76M024,false,LATE,21936004,79,51001,true,DOWN,DOWN,DESTINATION,,
DEPARTURE,2024-03-24 01:10:00,,2024-03-24 01:10:00,1,,,true,2,73253,2024-03-24 01:09:00,false,AUTOMATIC,, 2,25,false,735R861124,false,EARLY,25506005,25,73253,true,UP,UP,DEPARTURE,73251,M
ARRIVAL,2024-03-24 01:12:00,,2024-03-24 01:12:00,2,,,true,8,73251,2024-03-24 01:10:00,false,AUTOMATIC,, 2,25,false,735R861124,false,EARLY,25506005,25,73251,true,UP,UP,ARRIVAL,73253,M
DEPARTURE,2024-03-24 01:09:00,,2024-03-24 01:09:30,0,,,false,2,00000,2024-03-24 01:09:00,false,AUTOMATIC,, 2,80,false,882M83M024,false,ON TIME,24650005,80,88421,true,DOWN,DOWN,DEPARTURE,88422,
DEPARTURE,,,2024-03-24 01:15:00,6,,,false,1,00000,2024-03-24 01:09:00,false,AUTOMATIC,,,88,false,635J981024,false,EARLY,22788002,88,63216,true,UP,UP,DEPARTURE,63252,S
ARRIVAL,,,2024-03-24 01:16:00,5,,,false,5,00000,2024-03-24 01:11:00,false,AUTOMATIC,,,88,false,635J981024,false,EARLY,22788002,88,63252,true,,,ARRIVAL,63417,
DEPARTURE,2024-03-24 01:09:00,,2024-03-24 01:09:30,0,,,true,2,87041,2024-03-24 01:09:00,false,AUTOMATIC,, 2,84,false,872N77M024,false,ON TIME,24672404,84,87041,true,DOWN,DOWN,DEPARTURE,87037,
DEPARTURE,,,2024-03-24 01:10:00,1,,,true,2,88447,2024-03-24 01:09:00,false,AUTOMATIC,,,80,false,882S80M024,false,EARLY,24655005,80,88447,true,DOWN,DOWN,DEPARTURE,88451,S
ARRIVAL,2024-03-24 01:12:00,,2024-03-24 01:12:00,2,,,false,2,00000,2024-03-24 01:10:00,false,AUTOMATIC,, 2,30,false,529I05M024,false,EARLY,22215003,30,52088,true,DOWN,DOWN,ARRIVAL,52090,
DEPARTURE,2024-03-24 01:06:00,,2024-03-24 01:06:30,3,,,true,2,87651,2024-03-24 01:09:00,false,AUTOMATIC,, 4,88,false,872B64M024,false,LATE,24782000,88,87651,true,DOWN,DOWN,DEPARTURE,87662,S
DEPARTURE,2024-03-24 01:08:00,,2024-03-24 01:10:00,1,,,true,2,87201,2024-03-24 01:09:00,false,AUTOMATIC,,12,88,false,871A80M124,false,EARLY,24747000,88,87201,true,DOWN,DOWN,DEPARTURE,87199,E
ARRIVAL,2024-03-24 01:12:00,,2024-03-24 01:11:30,0,,,false,1,00000,2024-03-24 01:11:00,false,AUTOMATIC,, 2,80,false,882R78M923,false,ON TIME,24605004,80,89441,true,DOWN,DOWN,ARRIVAL,89443,
ARRIVAL,2024-03-24 01:12:00,,2024-03-24 01:12:00,2,,,true,7,87568,2024-03-24 01:10:00,false,AUTOMATIC,, 4,30,false,873H751024,false,EARLY,22216001,30,87568,true,UP,UP,ARRIVAL,87574,
DEPARTURE,,,2024-03-24 01:10:30,0,,,false,2,00000,2024-03-24 01:10:00,false,AUTOMATIC,,,88,false,542L78M124,false,ON TIME,21726000,88,54245,true,DOWN,DOWN,DEPARTURE,54238,S
DEPARTURE,2024-03-24 01:07:00,,2024-03-24 01:07:30,2,,,true,5,88486,2024-03-24 01:09:00,false,AUTOMATIC,, 4,80,false,872S78M024,false,LATE,24604004,80,88486,true,DOWN,DOWN,DEPARTURE,88480,
DEPARTURE,2024-03-24 01:10:00,,2024-03-24 01:10:00,1,,,true,1,52051,2024-03-24 01:09:00,false,AUTOMATIC,, 1,30,false,529I07M124,false,EARLY,22215003,30,52051,true,DOWN,DOWN,DEPARTURE,52049,D
ARRIVAL,2024-03-24 01:25:00,,2024-03-24 01:25:00,9,,,true,,00000,2024-03-24 01:16:00,false,AUTOMATIC,,,84,true,875Y621024,false,EARLY,24676004,84,87267,true,UP,UP,DESTINATION,,
DEPARTURE,2024-03-24 01:07:00,,2024-03-24 01:07:00,2,,,true,4,86042,2024-03-24 01:09:00,false,AUTOMATIC,, 2,84,false,872L81M024,false,LATE,24629204,84,86042,true,DOWN,DOWN,DEPARTURE,86045,S
DEPARTURE,,,2024-03-24 01:09:00,1,,,false,2,00000,2024-03-24 01:10:00,false,AUTOMATIC,,,84,false,875V77M124,false,LATE,24676004,84,87125,true,UP,UP,DEPARTURE,87119,
ARRIVAL,,,2024-03-24 01:13:30,2,,,true,2,52701,2024-03-24 01:11:00,false,AUTOMATIC,,,21,false,471B49M024,false,EARLY,21911000,21,52701,true,,,ARRIVAL,52739,
DEPARTURE,2024-03-24 01:09:00,,2024-03-24 01:09:00,1,,,false,2,00000,2024-03-24 01:10:00,false,AUTOMATIC,, 2,33,false,522W66M024,false,LATE,21381001,33,50431,true,DOWN,DOWN,DEPARTURE,50423,
DEPARTURE,2024-03-24 00:50:00,,2024-03-24 00:50:00,11,,,false,9,00000,2024-03-24 01:01:00,false,MANUAL,,,71,false,792E52M024,false,LATE,25432000,71,80407,,,,DEPARTURE,80411,
DEPARTURE,2024-03-24 01:10:00,,2024-03-24 01:10:00,1,,,true,4,87967,2024-03-24 01:09:00,false,AUTOMATIC,, 1,88,false,871F72M124,false,EARLY,24746000,88,87967,true,DOWN,DOWN,DEPARTURE,87972,
ARRIVAL,2024-03-24 01:09:00,,2024-03-24 01:08:30,3,,,false,1,00000,2024-03-24 01:11:00,false,AUTOMATIC,, 2,88,false,872B64M024,false,LATE,24782000,88,87662,true,DOWN,DOWN,ARRIVAL,87663,
DEPARTURE,,,2024-03-24 01:20:00,10,,,false,3,00000,2024-03-24 01:10:00,false,AUTOMATIC,, 2,80,false,885H09M124,false,EARLY,24602004,80,88283,true,DOWN,DOWN,DEPARTURE,88285,
DEPARTURE,,,2024-03-24 00:59:30,11,,,false,8,00000,2024-03-24 01:10:00,false,AUTOMATIC,,,84,false,865B781024,false,LATE,24676004,84,86080,true,UP,UP,DEPARTURE,86069,
DEPARTURE,,,2024-03-24 01:12:00,1,,,true,2,52203,2024-03-24 01:11:00,false,AUTOMATIC,,,21,false,525M64M024,false,EARLY,21916400,21,52203,true,DOWN,DOWN,DEPARTURE,52207,D
DEPARTURE,2024-03-24 01:10:00,,2024-03-24 01:10:30,0,,,true,2,87625,2024-03-24 01:10:00,false,AUTOMATIC,, 2,88,false,872U78M024,false,ON TIME,24782000,88,87625,true,DOWN,DOWN,DEPARTURE,87647,
ARRIVAL,2024-03-24 01:11:00,,2024-03-24 01:10:30,1,,,false,1,00000,2024-03-24 01:11:00,false,AUTOMATIC,, 2,80,false,881H30M923,false,LATE,24602004,80,89398,true,DOWN,DOWN,ARRIVAL,89399,
DEPARTURE,2024-03-24 01:10:00,,2024-03-24 01:10:00,0,,,false,2,00000,2024-03-24 01:10:00,false,AUTOMATIC,, 2,80,false,882N68M024,false,ON TIME,24657005,80,88463,true,DOWN,DOWN,DEPARTURE,88464,
ARRIVAL,2024-03-24 01:11:00,,2024-03-24 01:10:30,1,,,false,1,00000,2024-03-24 01:11:00,false,AUTOMATIC,, 4,33,false,739W64M024,false,LATE,21381901,33,50331,true,DOWN,DOWN,ARRIVAL,50328,
ARRIVAL,2024-03-24 01:15:00,,2024-03-24 01:15:00,3,,,true,12,72277,2024-03-24 01:12:00,false,AUTOMATIC,, 3,30,false,725D69M923,false,EARLY,22216001,30,72277,true,DOWN,DOWN,ARRIVAL,72271,
DEPARTURE,,,2024-03-24 01:06:30,4,,,true,3,87222,2024-03-24 01:10:00,false,AUTOMATIC,, 2,88,false,875T01M024,false,LATE,24788005,88,87222,true,UP,UP,DEPARTURE,87219,S
DEPARTURE,2024-03-24 01:17:00,,2024-03-24 01:17:00,6,,,false,1,00000,2024-03-24 01:11:00,false,AUTOMATIC,, 2,84,false,872S821024,false,EARLY,24671205,84,87216,true,UP,UP,DEPARTURE,87215,W
DEPARTURE,2024-03-24 01:10:00,,2024-03-24 01:10:30,1,,,false,1,00000,2024-03-24 01:11:00,false,AUTOMATIC,, 2,88,false,629W17M823,false,LATE,22720000,88,87969,true,DOWN,DOWN,DEPARTURE,87972,
DEPARTURE,,,2024-03-24 01:11:00,0,,,true,1,87972,2024-03-24 01:11:00,false,AUTOMATIC,,,88,false,629W17M823,false,ON TIME,22720000,88,87972,true,DOWN,DOWN,DEPARTURE,87971,M
ARRIVAL,2024-03-24 01:12:00,,2024-03-24 01:12:00,1,,,true,,54238,2024-03-24 01:11:00,false,AUTOMATIC,, 6,88,true,542L78M124,false,EARLY,21726000,88,54238,true,DOWN,DOWN,DESTINATION,,
ARRIVAL,2024-03-24 01:12:00,,2024-03-24 01:12:00,0,,,true,1,88451,2024-03-24 01:12:00,false,AUTOMATIC,, 4,80,false,882S80M024,false,ON TIME,24655005,80,88451,true,DOWN,DOWN,ARRIVAL,88481,
ARRIVAL,2024-03-24 01:11:00,,2024-03-24 01:11:00,0,,,true,,88415,2024-03-24 01:11:00,false,AUTOMATIC,, 1,80,true,882K72M024,false,ON TIME,24653005,80,88415,true,UP,UP,DESTINATION,,
ARRIVAL,2024-03-24 01:01:00,,2024-03-24 01:01:00,10,,,false,1,00000,2024-03-24 01:11:00,false,AUTOMATIC,, 3,84,false,872O79M024,false,LATE,24671505,84,87133,true,DOWN,DOWN,ARRIVAL,87131,
DEPARTURE,,,2024-03-24 01:12:30,1,,,true,3,54304,2024-03-24 01:11:00,false,AUTOMATIC,,,88,false,542B88M124,false,EARLY,21724000,88,54304,true,DOWN,DOWN,DEPARTURE,54245,S
DEPARTURE,2024-03-24 01:12:00,,2024-03-24 01:12:30,1,,,false,2,00000,2024-03-24 01:11:00,false,AUTOMATIC,, 2,30,false,529I05M024,false,EARLY,22215003,30,52088,true,DOWN,DOWN,DEPARTURE,52090,
DEPARTURE,2024-03-24 01:19:00,,2024-03-24 01:19:00,8,,,false,2,00000,2024-03-24 01:11:00,false,AUTOMATIC,,,61,false,545Y91M923,false,EARLY,21704001,61,53310,true,UP,UP,DEPARTURE,53309,H
ARRIVAL,,,2024-03-24 01:21:00,10,,,false,10,00000,2024-03-24 01:11:00,false,AUTOMATIC,,,61,false,545Y91M923,false,EARLY,21704001,61,53309,true,,,ARRIVAL,54101,
ARRIVAL,2024-03-24 01:14:00,,2024-03-24 01:14:00,1,,,true,2,74005,2024-03-24 01:13:00,false,AUTOMATIC,, 1,25,false,732R85M024,false,EARLY,25506005,25,74005,true,DOWN,DOWN,ARRIVAL,74023,D
ARRIVAL,2024-03-24 01:12:00,,2024-03-24 01:12:00,0,,,false,1,00000,2024-03-24 01:12:00,false,AUTOMATIC,, 4,88,false,541P00M024,false,ON TIME,22727100,88,45611,true,DOWN,DOWN,ARRIVAL,45603,
DEPARTURE,,,2024-03-24 01:13:30,3,,,false,4,00000,2024-03-24 01:10:00,false,AUTOMATIC,, 2,84,false,875C831024,false,EARLY,24676004,84,87097,true,DOWN,DOWN,DEPARTURE,87093,
DEPARTURE,2024-03-24 01:11:00,,2024-03-24 01:11:30,1,,,false,2,00000,2024-03-24 01:12:00,false,AUTOMATIC,, 1,21,false,522K26M024,false,LATE,21943001,21,50316,true,UP,UP,DEPARTURE,50315,U
ARRIVAL,2024-03-24 01:12:00,,2024-03-24 01:12:00,0,,,true,,86520,2024-03-24 01:12:00,false,AUTOMATIC,, 2,84,true,872B77M923,false,ON TIME,24620204,84,86520,true,DOWN,DOWN,DESTINATION,,
DEPARTURE,2024-03-24 01:05:00,,2024-03-24 01:05:30,6,,,false,5,00000,2024-03-24 01:11:00,false,AUTOMATIC,, 2,21,false,521F70M024,false,LATE,21939001,21,50217,true,DOWN,DOWN,DEPARTURE,50211,
ARRIVAL,2024-03-24 00:01:00,,2024-03-24 00:01:00,73,,,true,,00000,2024-03-24 01:14:00,false,AUTOMATIC,I25, 2,05,true,746W021U23,false,LATE,53790125,05,79408,true,UP,UP,DESTINATION,,
DEPARTURE,2024-03-24 01:09:00,,2024-03-24 01:09:00,1,,,false,3,00000,2024-03-24 01:10:00,false,AUTOMATIC,, 2,80,false,872N80N923,false,LATE,24606004,80,89405,true,DOWN,DOWN,DEPARTURE,89406,
DEPARTURE,2024-03-24 01:10:00,,2024-03-24 01:10:30,1,,,false,2,00000,2024-03-24 01:11:00,false,AUTOMATIC,, 2,84,false,872K77M024,false,LATE,24671405,84,87163,true,DOWN,DOWN,DEPARTURE,87161,
DEPARTURE,,,2024-03-24 01:10:30,1,,,true,3,86499,2024-03-24 01:11:00,false,AUTOMATIC,, 3,84,false,865B76M024,false,LATE,24676004,84,86499,true,DOWN,DOWN,DEPARTURE,86214,B
ARRIVAL,2024-03-24 01:11:00,,2024-03-24 01:11:00,1,,,true,1,50423,2024-03-24 01:12:00,false,AUTOMATIC,, 4,33,false,522W66M024,false,LATE,21381001,33,50423,true,DOWN,DOWN,ARRIVAL,50417,
ARRIVAL,,,2024-03-24 01:10:00,2,,,false,1,00000,2024-03-24 01:12:00,false,AUTOMATIC,,,88,false,875V86M024,false,LATE,22788002,88,87246,true,,,ARRIVAL,88394,
DEPARTURE,,,,0,,,false,,,2024-03-24 01:11:00,false,AUTOMATIC,,,84,false,875H86M124,true,OFF ROUTE,24676004,84,87157,,,,DEPARTURE,,
ARRIVAL,,,2024-03-24 01:11:00,1,,,false,1,00000,2024-03-24 01:12:00,false,AUTOMATIC,,,30,false,873H73M024,false,LATE,22216001,30,52078,true,,,ARRIVAL,52074,
ARRIVAL,2024-03-24 00:59:00,,2024-03-24 00:59:00,13,,,false,1,00000,2024-03-24 01:12:00,false,AUTOMATIC,, 2,80,false,872M66M024,false,LATE,24652005,80,88478,true,DOWN,DOWN,ARRIVAL,88479,
DEPARTURE,,,2024-03-24 00:59:00,13,,,true,2,87901,2024-03-24 01:12:00,false,AUTOMATIC,,,88,false,879W00M024,false,LATE,22721000,88,87901,true,UP,UP,DEPARTURE,87801,S
DEPARTURE,,,2024-03-24 01:12:30,0,,,false,1,00000,2024-03-24 01:12:00,false,AUTOMATIC,,,88,false,871A80M124,false,ON TIME,24747000,88,87199,true,DOWN,DOWN,DEPARTURE,87203,S
ARRIVAL,2024-03-24 01:14:00,,2024-03-24 01:14:00,2,,,false,2,00000,2024-03-24 01:12:00,false,AUTOMATIC,, 2,30,false,529I05M024,false,EARLY,22215003,30,52090,true,DOWN,DOWN,ARRIVAL,87566,
ARRIVAL,2024-03-24 01:18:00,,2024-03-24 01:18:00,9,,,true,,89366,2024-03-24 01:09:00,false,MANUAL,I62,,54,true,873Y90CZ23,false,EARLY,54761000,54,89366,false,,,DESTINATION,,
DEPARTURE,,,2024-03-24 01:18:30,6,,,true,1,87215,2024-03-24 01:12:00,false,AUTOMATIC,,,84,false,872S821024,false,EARLY,24671205,84,87215,true,DOWN,DOWN,DEPARTURE,87214,U
ARRIVAL,2024-03-24 00:57:00,,2024-03-24 00:57:30,15,,,true,,57412,2024-03-24 01:12:00,false,AUTOMATIC,,,28,true,575D86M024,false,LATE,22270000,28,57412,true,UP,UP,DESTINATION,,
DEPARTURE,,,2024-03-24 01:10:00,1,,,false,1,00000,2024-03-24 01:11:00,false,AUTOMATIC,, 3,88,false,875V86M024,false,LATE,22788002,88,87246,true,UP,UP,DEPARTURE,88394,
ARRIVAL,2024-03-24 01:03:00,,2024-03-24 01:02:30,10,,,false,1,00000,2024-03-24 01:12:00,false,AUTOMATIC,, 2,88,false,879W18M923,false,LATE,22721000,88,63551,true,DOWN,DOWN,ARRIVAL,63547,
ARRIVAL,2024-03-24 00:52:00,,2024-03-24 00:51:30,21,,,true,1,51011,2024-03-24 01:12:00,false,AUTOMATIC,, 2,79,false,522D76M923,false,LATE,24936004,79,51011,true,DOWN,DOWN,ARRIVAL,51009,
DEPARTURE,2024-03-24 01:12:00,,2024-03-24 01:12:30,1,,,false,4,00000,2024-03-24 01:11:00,false,AUTOMATIC,, 2,21,false,522H74M923,false,EARLY,21913000,21,47311,true,DOWN,DOWN,DEPARTURE,47303,
ARRIVAL,2024-03-24 01:12:00,,2024-03-24 01:12:00,0,,,false,1,00000,2024-03-24 01:12:00,false,AUTOMATIC,, 2,88,false,629W17M823,false,ON TIME,22720000,88,87971,true,DOWN,DOWN,ARRIVAL,87973,
ARRIVAL,2024-03-24 01:11:00,,2024-03-24 01:11:00,2,,,true,1,87975,2024-03-24 01:13:00,false,AUTOMATIC,, 3,88,false,629W731823,false,LATE,22720000,88,87975,true,DOWN,DOWN,ARRIVAL,87980,
DEPARTURE,,,2024-03-24 01:11:00,0,,,false,1,00000,2024-03-24 01:11:00,false,AUTOMATIC,, 1,30,false,873H73M024,false,ON TIME,22216001,30,52078,true,UP,UP,DEPARTURE,52074,
DEPARTURE,2024-03-24 01:11:00,,2024-03-24 01:11:30,1,,,false,3,00000,2024-03-24 01:10:00,false,AUTOMATIC,, 2,88,false,542V78M024,false,EARLY,21723000,88,53801,true,DOWN,DOWN,DEPARTURE,53501,S
ARRIVAL,2024-03-24 01:06:00,,2024-03-24 01:06:00,7,,,true,,89475,2024-03-24 01:13:00,false,AUTOMATIC,, 3,80,true,631J76M923,false,LATE,24647004,80,89475,true,UP,UP,DESTINATION,,3
